encounter,id,placard_st,placard_desc,facility_name,bus_st_date,category_cd,description,num,street,city,state,zip,inspect_dt,start_time,end_time,municipal,ispt_purpose,abrv,purpose,reispt_cd,reispt_dt,status
201510070002,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2015-10-06,11:00:00,12:45:00,O'Hara,1,Ini,Initial,2,,1
202104260013,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2021-04-26,11:20:00,13:15:00,O'Hara,1,Ini,Initial,1,2021-05-10,1
202105100016,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2021-05-10,11:25:00,12:05:00,O'Hara,2,Reispt,Reinspection,2,,1
201903040020,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2019-03-04,11:00:00,13:50:00,O'Hara,1,Ini,Initial,2,,1
202203280014,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2022-03-28,10:20:00,13:20:00,O'Hara,1,Ini,Initial,2,,1
202210140009,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2022-10-14,22:45:00,12:20:00,O'Hara,1,Ini,Initial,2,,1
202110280033,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2021-10-28,11:30:00,11:30:00,O'Hara,1,Ini,Initial,0,,1
202110280035,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2021-10-28,11:30:00,13:15:00,O'Hara,1,Ini,Initial,2,,1
201710260028,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2017-10-26,11:07:00,13:40:00,O'Hara,1,Ini,Initial,1,2017-11-08,1
201704280019,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2017-04-28,10:35:00,13:05:00,O'Hara,1,Ini,Initial,2,,1
201804120049,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2018-04-12,09:30:00,10:15:00,O'Hara,2,Reispt,Reinspection,2,,1
201611170008,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2016-11-17,10:55:00,12:45:00,O'Hara,1,Ini,Initial,2,,1
201711080041,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2017-11-08,09:35:00,10:15:00,O'Hara,2,Reispt,Reinspection,2,,1
201508280027,3449,1,Inspected & Permitted,Fox Chapel High School Cafeteria,1984-06-17,651,School Full Service Kitchen,611,Field Club Road,Pittsburgh,PA,15238,2015-08-28,10:30:00,12:10:00,O'Hara,32,Remod,Remodel,6,2015-09-29,1
201603290014,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2016-03-29,10:40:00,11:50:00,Pittsburgh-119,1,Ini,Initial,2,,1
201704180005,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2017-04-18,10:35:00,11:45:00,Pittsburgh-119,1,Ini,Initial,2,,1
201711170015,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2017-11-17,11:40:00,13:00:00,Pittsburgh-119,1,Ini,Initial,2,,1
201609140028,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2016-09-14,11:35:00,12:55:00,Pittsburgh-119,1,Ini,Initial,2,,1
201804300023,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2018-04-30,11:10:00,00:30:00,Pittsburgh-119,1,Ini,Initial,2,,1
202105280003,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2021-05-27,11:30:00,12:00:00,Pittsburgh-119,59,"Covid-19, Ini","COVID-19, Initial Inspection",2,,1
202212090012,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2022-12-09,12:30:00,13:30:00,Pittsburgh-119,1,Ini,Initial,2,,1
202108040025,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2021-08-04,11:20:00,12:10:00,Pittsburgh-119,50,Cnslt,Consultation,2,,1
202205110015,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2022-05-11,11:20:00,12:20:00,Pittsburgh-119,1,Ini,Initial,0,,1
201505220009,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2015-05-22,10:40:00,11:50:00,Pittsburgh-119,1,Ini,Initial,2,,1
202111080014,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2021-11-08,10:20:00,11:00:00,Pittsburgh-119,1,Ini,Initial,2,,1
201604050014,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2016-04-05,10:45:00,10:50:00,Pittsburgh-119,50,Cnslt,Consultation,2,,1
201710190020,3261,1,Inspected & Permitted,Riverview Junior-Senior High School,1960-01-01,651,School Full Service Kitchen,100,Hulton Road,Oakmont,PA,15139,2017-10-19,09:40:00,10:40:00,Oakmont,1,Ini,Initial,2,,1
201703080016,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2017-03-08,11:30:00,12:30:00,Hampton,1,Ini,Initial,2,,1
201802090010,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2018-02-09,11:20:00,12:15:00,Hampton,1,Ini,Initial,1,2018-02-20,1
201509220014,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2015-09-22,09:00:00,10:20:00,Hampton,1,Ini,Initial,2,,1
202104290019,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2021-04-29,12:10:00,12:10:00,Hampton,1,Ini,Initial,2,,1
202110130009,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2021-10-13,10:55:00,10:55:00,Hampton,1,Ini,Initial,2,,1
202211030005,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2022-11-03,11:10:00,12:05:00,Hampton,1,Ini,Initial,2,,1
202201310012,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2022-01-31,12:10:00,13:05:00,Hampton,1,Ini,Initial,2,,1
201910250013,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2019-10-25,11:10:00,12:35:00,Hampton,1,Ini,Initial,2,,1
201603030041,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2016-03-03,11:45:00,12:45:00,Hampton,1,Ini,Initial,2,,1
201710250013,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2017-10-25,11:25:00,11:55:00,Hampton,2,Reispt,Reinspection,2,,1
201809250019,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2018-09-25,10:30:00,23:40:00,Hampton,1,Ini,Initial,2,,1
201502180020,3291,1,Inspected & Permitted,Hampton High School Cafeteria,1984-06-17,651,School Full Service Kitchen,2929,McCully  Road,Allison Park,PA,15101,2015-02-18,11:00:00,12:15:00,Hampton,1,Ini,Initial,2,,1
202105280027,3218,1,Inspected & Permitted,Avonworth Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,304,Josephs Lane,Pittsburgh,PA,15237,2021-05-28,11:00:00,12:00:00,Ohio,1,Ini,Initial,2,,1
202204200012,3218,1,Inspected & Permitted,Avonworth Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,304,Josephs Lane,Pittsburgh,PA,15237,2022-04-20,10:15:00,11:00:00,Ohio,1,Ini,Initial,2,,1
202211020018,3218,1,Inspected & Permitted,Avonworth Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,304,Josephs Lane,Pittsburgh,PA,15237,2022-11-02,12:15:00,13:15:00,Ohio,1,Ini,Initial,2,,1
201509210027,3218,1,Inspected & Permitted,Avonworth Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,304,Josephs Lane,Pittsburgh,PA,15237,2015-09-18,10:20:00,11:30:00,Ohio,1,Ini,Initial,2,,1
201708280013,3218,1,Inspected & Permitted,Avonworth Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,304,Josephs Lane,Pittsburgh,PA,15237,2017-08-28,10:25:00,11:25:00,Ohio,1,Ini,Initial,1,2017-09-05,1
201702080003,3218,1,Inspected & Permitted,Avonworth Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,304,Josephs Lane,Pittsburgh,PA,15237,2017-02-08,08:30:00,09:25:00,Ohio,1,Ini,Initial,2,,1
201803130015,3218,1,Inspected & Permitted,Avonworth Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,304,Josephs Lane,Pittsburgh,PA,15237,2018-03-13,11:30:00,12:20:00,Ohio,1,Ini,Initial,2,,1
201504160019,3218,1,Inspected & Permitted,Avonworth Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,304,Josephs Lane,Pittsburgh,PA,15237,2015-04-16,12:30:00,14:00:00,Ohio,1,Ini,Initial,2,,1
201609080021,3218,1,Inspected & Permitted,Avonworth Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,304,Josephs Lane,Pittsburgh,PA,15237,2016-09-08,23:30:00,12:30:00,Ohio,1,Ini,Initial,2,,1
201709050015,3218,1,Inspected & Permitted,Avonworth Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,304,Josephs Lane,Pittsburgh,PA,15237,2017-09-05,11:20:00,11:45:00,Ohio,2,Reispt,Reinspection,2,,1
202001140015,3223,1,Inspected & Permitted,Wexford Elementary School Cafeteria,1984-06-17,651,School Full Service Kitchen,250,Brown Road,Gibsonia,PA,15044,2020-01-14,11:30:00,12:30:00,Pine,9,"Ini,Srv Req","Initial, Service Request",2,,1
201702130017,3223,1,Inspected & Permitted,Wexford Elementary School Cafeteria,1984-06-17,651,School Full Service Kitchen,250,Brown Road,Gibsonia,PA,15044,2017-02-13,11:30:00,12:25:00,Pine,1,Ini,Initial,2,,1
201604130026,3223,1,Inspected & Permitted,Wexford Elementary School Cafeteria,1984-06-17,651,School Full Service Kitchen,250,Brown Road,Gibsonia,PA,15044,2016-04-13,11:50:00,12:30:00,Pine,1,Ini,Initial,2,,1
201904120008,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2019-04-12,10:05:00,11:10:00,Pittsburgh-119,1,Ini,Initial,2,,1
201910010021,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2019-10-01,10:35:00,11:25:00,Pittsburgh-119,1,Ini,Initial,2,,1
201810180008,3457,1,Inspected & Permitted,Pgh Brookline K-8,1984-06-17,651,School Full Service Kitchen,500,Woodbourne  Avenue,Pittsburgh,PA,15226,2018-10-18,10:10:00,10:50:00,Pittsburgh-119,1,Ini,Initial,2,,1
201904260009,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2019-04-26,10:50:00,11:50:00,Harrison,1,Ini,Initial,2,,1
201810020020,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2018-10-02,23:50:00,12:35:00,Harrison,1,Ini,Initial,2,,1
201910070006,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2019-10-07,10:50:00,11:45:00,Harrison,1,Ini,Initial,2,,1
202205040003,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2022-05-04,10:20:00,11:45:00,Harrison,1,Ini,Initial,2,,1
201702080017,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2017-02-08,11:45:00,12:40:00,Harrison,1,Ini,Initial,2,,1
201710230009,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2017-10-23,11:00:00,12:00:00,Harrison,1,Ini,Initial,2,,1
201509100009,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2015-09-10,10:15:00,11:20:00,Harrison,1,Ini,Initial,1,2015-09-17,1
201510010013,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2015-10-01,09:30:00,10:15:00,Harrison,2,Reispt,Reinspection,2,,1
202211290003,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2022-11-29,10:30:00,11:50:00,Harrison,1,Ini,Initial,2,,1
202104220003,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2021-04-21,10:50:00,23:50:00,Harrison,59,"Covid-19, Ini","COVID-19, Initial Inspection",2,,1
202110260014,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2021-10-26,10:50:00,12:00:00,Harrison,1,Ini,Initial,2,,1
202010270006,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2020-10-27,10:40:00,12:15:00,Harrison,1,Ini,Initial,2,,1
201804180013,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2018-04-18,11:15:00,12:15:00,Harrison,1,Ini,Initial,2,,1
201609220015,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2016-09-22,12:00:00,13:00:00,Harrison,1,Ini,Initial,2,,1
201603080008,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2016-03-08,10:30:00,11:20:00,Harrison,1,Ini,Initial,2,,1
201503190012,3518,1,Inspected & Permitted,Highlands Senior High School Cafeteria,1970-01-01,651,School Full Service Kitchen,1500,Pacific  Avenue,Natrona Heights,PA,15065,2015-03-19,10:45:00,11:30:00,Harrison,1,Ini,Initial,2,,1
201510130029,3540,1,Inspected & Permitted,Turner Intermediate School,1984-06-17,651,School Full Service Kitchen,1833,Laketon  Road,Pittsburgh,PA,15221,2015-10-13,10:30:00,11:15:00,Wilkinsburg,1,Ini,Initial,2,,1
201710260029,3540,1,Inspected & Permitted,Turner Intermediate School,1984-06-17,651,School Full Service Kitchen,1833,Laketon  Road,Pittsburgh,PA,15221,2017-10-26,12:00:00,12:20:00,Wilkinsburg,50,Cnslt,Consultation,2,,1
202203310006,3540,1,Inspected & Permitted,Turner Intermediate School,1984-06-17,651,School Full Service Kitchen,1833,Laketon  Road,Pittsburgh,PA,15221,2022-03-31,10:30:00,11:05:00,Wilkinsburg,1,Ini,Initial,2,,1
202302280002,3540,1,Inspected & Permitted,Turner Intermediate School,1984-06-17,651,School Full Service Kitchen,1833,Laketon  Road,Pittsburgh,PA,15221,2023-02-28,10:30:00,11:20:00,Wilkinsburg,1,Ini,Initial,2,,1
202110250004,3540,1,Inspected & Permitted,Turner Intermediate School,1984-06-17,651,School Full Service Kitchen,1833,Laketon  Road,Pittsburgh,PA,15221,2021-10-25,08:30:00,09:25:00,Wilkinsburg,1,Ini,Initial,2,,1
201605170024,3266,1,Inspected & Permitted,Hillel Academy,1984-06-17,651,School Full Service Kitchen,5685,Beacon  Street,Pittsburgh,PA,15217,2016-05-17,11:00:00,12:05:00,Pittsburgh-114,1,Ini,Initial,2,,1
201705010011,3266,1,Inspected & Permitted,Hillel Academy,1984-06-17,651,School Full Service Kitchen,5685,Beacon  Street,Pittsburgh,PA,15217,2017-05-01,11:25:00,12:20:00,Pittsburgh-114,1,Ini,Initial,2,,1
201710190022,3266,1,Inspected & Permitted,Hillel Academy,1984-06-17,651,School Full Service Kitchen,5685,Beacon  Street,Pittsburgh,PA,15217,2017-10-19,11:35:00,12:25:00,Pittsburgh-114,1,Ini,Initial,2,,1
202110250010,3266,1,Inspected & Permitted,Hillel Academy,1984-06-17,651,School Full Service Kitchen,5685,Beacon  Street,Pittsburgh,PA,15217,2021-10-25,10:55:00,12:05:00,Pittsburgh-114,1,Ini,Initial,2,,1
202212090013,3266,1,Inspected & Permitted,Hillel Academy,1984-06-17,651,School Full Service Kitchen,5685,Beacon  Street,Pittsburgh,PA,15217,2022-12-09,11:00:00,14:30:00,Pittsburgh-114,1,Ini,Initial,1,2022-12-15,1
202106020011,3266,1,Inspected & Permitted,Hillel Academy,1984-06-17,651,School Full Service Kitchen,5685,Beacon  Street,Pittsburgh,PA,15217,2021-06-02,10:50:00,11:50:00,Pittsburgh-114,1,Ini,Initial,2,,1
202202250003,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2022-02-25,11:00:00,12:00:00,Moon,1,Ini,Initial,2,,1
201610280051,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2016-10-28,11:15:00,12:10:00,Moon,1,Ini,Initial,2,,1
202011240062,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2020-11-24,11:00:00,12:00:00,Moon,58,Covid-19,COVID-19,2,,1
202111220040,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2021-11-22,11:15:00,11:45:00,Moon,1,Ini,Initial,2,,1
202210260007,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2022-10-26,11:00:00,23:50:00,Moon,1,Ini,Initial,2,,1
202103090070,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2021-03-09,12:05:00,13:05:00,Moon,59,"Covid-19, Ini","COVID-19, Initial Inspection",2,,1
201803200019,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2018-03-20,11:25:00,12:10:00,Moon,1,Ini,Initial,2,,1
201710050010,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2017-10-05,10:45:00,11:25:00,Moon,1,Ini,Initial,2,,1
201604110019,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2016-04-11,23:10:00,12:10:00,Moon,1,Ini,Initial,2,,1
201505080029,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2015-05-08,11:20:00,12:25:00,Moon,1,Ini,Initial,2,,1
201703220018,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2017-03-22,11:10:00,12:15:00,Moon,1,Ini,Initial,2,,1
201601110012,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2016-01-11,12:00:00,12:35:00,Moon,2,Reispt,Reinspection,2,,1
201512020017,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2015-12-02,11:15:00,12:05:00,Moon,1,Ini,Initial,1,2015-12-09,1
202011240063,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2020-11-24,11:00:00,12:00:00,Moon,58,Covid-19,COVID-19,2,,1
201909230044,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2019-09-23,12:20:00,13:05:00,Moon,1,Ini,Initial,2,,1
201905140015,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2019-05-14,12:10:00,13:05:00,Moon,1,Ini,Initial,2,,1
202001210011,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2020-01-21,11:05:00,12:10:00,Moon,1,Ini,Initial,2,,1
201810290022,3271,1,Inspected & Permitted,Bon Meade Elementary School,1984-06-17,651,School Full Service Kitchen,1595,Brodhead  Road,Coraopolis,PA,15108,2018-10-29,00:05:00,12:55:00,Moon,1,Ini,Initial,2,,1
201909190005,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2019-09-19,10:30:00,11:30:00,Homestead,1,Ini,Initial,2,,1
202003040006,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2020-03-04,10:30:00,11:30:00,Homestead,1,Ini,Initial,2,,1
201809100012,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2018-09-10,10:30:00,11:15:00,Homestead,1,Ini,Initial,2,,1
201902080008,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2019-02-08,10:45:00,11:30:00,Homestead,1,Ini,Initial,2,,1
201604250010,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2016-04-25,11:25:00,12:10:00,Homestead,1,Ini,Initial,2,,1
201611100013,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2016-11-10,11:00:00,11:45:00,Homestead,1,Ini,Initial,2,,1
201511200028,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2015-11-20,11:40:00,12:30:00,Homestead,1,Ini,Initial,2,,1
201703210006,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2017-03-21,10:30:00,11:15:00,Homestead,1,Ini,Initial,2,,1
201503030021,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2015-03-03,11:00:00,12:30:00,Homestead,1,Ini,Initial,2,,1
201709190011,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2017-09-19,10:30:00,11:30:00,Homestead,1,Ini,Initial,2,,1
201802270007,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2018-02-27,10:15:00,11:00:00,Homestead,1,Ini,Initial,2,,1
202303210002,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2023-03-21,10:15:00,11:00:00,Homestead,1,Ini,Initial,2,,1
202109140007,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2021-09-14,10:30:00,11:00:00,Homestead,1,Ini,Initial,2,,1
202209280003,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2022-09-28,10:30:00,11:15:00,Homestead,1,Ini,Initial,2,,1
202203170002,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2022-03-17,10:30:00,11:30:00,Homestead,1,Ini,Initial,2,,1
202103040007,3277,1,Inspected & Permitted,Barrett School,1957-01-01,651,School Full Service Kitchen,221,E 12th Ave,Homestead,PA,15120,2021-03-04,10:30:00,11:30:00,Homestead,59,"Covid-19, Ini","COVID-19, Initial Inspection",2,,1
201801230016,3223,1,Inspected & Permitted,Wexford Elementary School Cafeteria,1984-06-17,651,School Full Service Kitchen,250,Brown Road,Gibsonia,PA,15044,2018-01-23,11:00:00,11:35:00,Pine,1,Ini,Initial,2,,1
